x,y,z,gt
-6.718521,-2.8908386,6.3262177,bike
-5.4331207,-4.6094666,6.8046722,bike
-6.0163116,-4.3404846,4.121994,bike
-4.369095,-2.1315002,4.0529633,bike
-5.6235504,-6.182892,3.4150238,bike
-7.7087555,-4.721344,6.02153,bike
-7.896805,-9.286896,3.3555145,bike
-7.146988,-2.3171692,7.1260223,bike
-6.8303986,-4.830841,6.668991,bike
-2.9051666,0.027496338,4.050583,bike
-7.449295,-3.2383728,5.0098724,bike
-7.532608,-1.4507141,5.821579,bike
-6.4376373,-3.483551,7.071274,bike
-12.921768,-5.278351,3.4364471,bike
1.9531708,-10.762726,0.72758484,bike
-6.5019073,-5.156952,6.6261444,bike
-7.518326,-3.4145203,6.128647,bike
2.7665,-1.5705963,6.9623384,bike
-5.5092926,-3.143158,6.9022675,bike
-6.2900543,-3.778717,5.931076,bike
-4.78566,-4.4928284,8.013901,bike
-6.3757477,-3.8287048,6.1524506,bike
-6.159134,-3.495453,5.409775,bike
-6.956558,-3.6644592,3.7839813,bike
-5.23555,-4.292877,8.023422,bike
-0.4938507,-8.318085,5.3954926,bike
-1.4364777,-3.9858093,7.5449677,bike
-6.492386,-5.345001,6.5499725,bike
-12.343338,-5.4235535,3.0270233,bike
-9.3059845,-2.0648499,5.0741425,bike
-6.249588,-3.8953552,7.809189,bike
-6.563797,-4.7618103,7.135544,bike
-4.0477448,-4.0905457,4.8622894,bike
-6.0734406,-4.419037,6.059616,bike
-6.0139313,-6.530426,4.398117,bike
-4.057266,-6.9231873,8.744675,bike
3.1663318,-2.8299465,4.8243165,bike
-9.66304,-3.2193298,4.743271,bike
-5.6640167,-7.863434,3.06987,bike
-4.3405304,-2.7622986,5.7930145,bike
-7.8182526,-2.9789124,3.3317108,bike
-9.244095,-1.5554504,5.045578,bike
-6.761368,-2.8622742,7.0498505,bike
-5.8734894,-7.5206604,3.1650848,bike
-1.2484283,-3.9120178,4.5361786,bike
-5.249832,-2.8503723,7.4021454,bike
-5.216507,-5.7948914,4.455246,bike
-9.46785,-5.575897,4.050583,bike
-9.558304,-5.023651,0.70140076,bike
-5.287918,-4.4999695,5.2550507,bike
-6.506668,-4.2000427,7.033188,bike
2.1364594,-10.948395,4.5409393,bike
-2.4100494,-15.647247,-0.06745911,bike
-6.218643,-2.7599182,6.219101,bike
-9.0750885,-6.689911,3.7958832,bike
-13.285965,-7.987213,2.6937714,bike
-6.556656,-2.77182,6.0738983,bike
-5.7854156,-5.0188904,5.6192474,bike
8.687361,-0.15741876,7.2245035,bike
-8.227676,-2.976532,5.5359344,bike
8.418014,-5.092467,5.907094,bike
-6.359085,-4.7808533,6.1786346,bike
-5.9972687,-4.240509,7.135544,bike
-7.5040436,-3.778717,4.852768,bike
-11.334061,-5.8591614,2.9936981,bike
-8.394302,-2.4076233,6.1524506,bike
8.786121,-0.8810662,6.1530986,bike
-6.9851227,-4.0453186,5.9215546,bike
-12.719437,-6.1924133,2.5081024,bike
-7.4135895,-6.1543274,6.899887,bike
-7.0303497,-4.328583,7.3402557,bike
-10.743729,-3.6668396,6.609482,bike
-4.433365,-4.657074,5.0170135,bike
-6.7851715,-3.7810974,6.1215057,bike
-7.0660553,-4.778473,5.5502167,bike
-4.7785187,-2.6837463,6.5547333,bike
-5.6187897,-6.8612976,4.4457245,bike
-8.006302,-6.4899597,4.3671722,bike
-7.0232086,-5.8020325,7.4426117,bike
-4.259598,-5.9115295,7.2545624,bike
-7.6587677,-3.5502014,5.481186,bike
-6.975601,-4.464264,6.0619965,bike
-6.5923615,-4.918915,5.6763763,bike
-7.0351105,-6.8612976,7.861557,bike
-7.949173,-2.1195984,5.390732,bike
-9.296463,-2.3433533,5.136032,bike
-6.287674,-4.702301,7.266464,bike
-4.197708,-3.9334412,8.2495575,bike
-6.3305206,-5.233124,5.624008,bike
-9.591629,-9.655853,1.5250092,bike
-2.7528229,-3.4216614,6.231003,bike
-6.4328766,-7.0136414,3.3126678,bike
-10.217667,-2.5671082,4.186264,bike
-12.114822,-3.907257,1.97966,bike
-8.032486,-3.2217102,5.643051,bike
-5.8354034,-6.0900574,7.975815,bike
-2.740921,-9.12265,2.4105072,bike
-7.858719,-5.932953,4.814682,bike
-7.0946198,-1.8815613,4.848007,bike
-4.8737335,-1.4221497,5.3835907,bike
-7.558792,-3.1169739,5.1122284,bike
-10.834183,0.029876709,6.033432,bike
-5.6830597,-5.7187195,7.5187836,bike
-6.9065704,-3.7239685,3.6435394,bike
-6.825638,-9.358307,3.7863617,bike
-6.9851227,-4.883209,4.5028534,bike
-10.36763,-1.9363098,4.7980194,bike
1.7889252,-10.386627,5.4145355,bike
-10.779434,-2.8979797,5.18602,bike
-9.041763,-3.4930725,5.4669037,bike
-3.902542,-2.181488,7.535446,bike
-4.9832306,-1.9291687,4.5171356,bike
-7.320755,-2.3195496,6.359543,bike
-8.415726,-2.90036,5.116989,bike
-2.6909332,-5.08078,7.7163544,bike
-4.319107,-4.7046814,9.554001,bike
-5.8306427,-4.407135,4.9765472,bike
0.66539,-8.389496,4.326706,bike
-7.1255646,-9.203583,4.371933,bike
-4.409561,-4.857025,6.654709,bike
-3.6597443,-5.1736145,7.264084,bike
-6.3686066,-2.855133,6.745163,bike
4.3359222,-6.0257874,5.8049164,bike
-7.730179,-3.1288757,6.6975555,bike
-6.923233,-7.551605,3.5030975,bike
-4.4381256,-4.690399,6.866562,bike
-4.902298,-5.65683,6.40477,bike
-1.4102936,-7.806305,-3.8474884,bike
-9.958206,-7.506378,4.179123,bike
-5.6187897,-2.70755,7.8901215,bike
-7.4897614,-3.816803,6.5547333,bike
-6.6256866,-4.2119446,7.2164764,bike
-9.463089,-2.7742004,4.1124725,bike
-7.339798,-4.292877,5.873947,bike
-7.056534,-3.6596985,6.9094086,bike
-5.3283844,-4.3642883,6.0429535,bike
-5.6497345,-3.8144226,5.750168,bike
-6.6518707,-1.776825,6.2024384,bike
-9.546402,-3.6549377,5.045578,bike
-3.8358917,-8.03244,2.146286,bike
-7.365982,-3.7287292,9.051743,bike
-7.301712,-2.2862244,7.033188,bike
-11.300735,-8.846527,3.6768646,bike
-9.251236,-7.4778137,6.9974823,bike
-5.1189117,-9.317841,5.019394,bike
-7.0017853,-3.8263245,5.802536,bike
-7.294571,-2.32193,7.259323,bike
-6.3543243,-8.92984,3.576889,bike
-7.22316,-2.5647278,5.526413,bike
-6.844681,-6.4494934,-2.9500885,bike
-6.4590607,-6.632782,4.947983,bike
3.1243134,-10.336639,4.231491,bike
-4.7713776,-4.945099,6.0239105,bike
-9.144119,-4.8403625,1.4559784,bike
4.1425676,-3.3979707,5.729325,bike
-5.6759186,-4.073883,4.6885223,bike
-6.370987,-6.2400208,4.762314,bike
-7.5611725,-2.6528015,2.8722992,bike
-5.7711334,-3.2002869,7.387863,bike
-6.7589874,-4.323822,7.982956,bike
-7.9087067,-2.0172424,4.826584,bike
-7.8420563,-1.7458801,3.0341644,bike
-7.101761,-3.6668396,5.9739227,bike
-7.370743,-2.6408997,6.9855804,bike
-7.8825226,-1.3626404,4.719467,bike
-6.828018,-3.0289001,5.3621674,bike
-11.160294,-4.421417,15.714401,bike
-2.4695587,-10.174774,0.5990448,bike
-5.840164,-5.221222,3.4245453,bike
-3.0122833,-2.7884827,5.590683,bike
-6.77565,-3.0622253,6.585678,bike
-7.0303497,-3.4668884,6.695175,bike
-8.6966095,-3.3835754,5.878708,bike
-7.725418,-2.533783,5.3455048,bike
-6.011551,-3.3526306,5.9977264,bike
-4.818985,-4.9879456,6.2405243,bike
-5.356949,-6.030548,7.283127,bike
-6.737564,-3.3407288,6.290512,bike
-6.287674,-5.568756,6.6832733,bike
-7.3517,-3.790619,5.5097504,bike
-6.0329742,-3.9881897,1.7963715,bike
-4.326248,-7.158844,3.1412811,bike
-4.8023224,-5.6282654,7.130783,bike
-9.872513,-3.3478699,0.43955994,bike
-6.7923126,-4.2833557,6.21434,bike
-6.654251,-6.1757507,8.773239,bike
-5.6378326,-4.2238464,7.5068817,bike
-3.2241364,-7.235016,5.1336517,bike
-6.3567047,-7.4825745,4.1243744,bike
-8.153885,-2.264801,5.847763,bike
7.0275807,-0.43873745,7.7308774,bike
-6.1615143,-2.7813416,5.4288177,bike
-7.101761,-3.0003357,5.090805,bike
-8.910843,-3.9596252,5.014633,bike
-6.235306,-3.8977356,6.7880096,bike
-9.66066,-7.363556,4.1696014,bike
-6.9470367,-2.7551575,7.085556,bike
-6.8542023,-3.8596497,5.2026825,bike
-7.7206573,-7.4325867,3.0056,bike
-7.8896637,-2.636139,7.7544403,bike
-6.00679,-5.092682,8.211472,bike
-9.351212,-3.1907654,3.5173798,bike
-7.6254425,-3.5263977,6.8070526,bike
-7.22554,-2.367157,5.4859467,bike
0.24420857,-8.99322,2.4983494,bike
6.959346,-4.5663414,6.247071,bike
-5.837784,-2.9170227,6.528549,bike
-7.5944977,-3.593048,3.864914,bike
-9.903458,-15.747223,0.33006287,bike
-6.0424957,-3.593048,6.9213104,bike
-7.370743,-3.464508,6.154831,bike
-5.8092194,-7.292145,2.3819427,bike
-5.9449005,-4.580902,7.0688934,bike
-4.9641876,-3.6001892,5.8691864,bike
-0.24391174,-4.1667175,5.500229,bike
-4.8594513,-3.169342,6.359543,bike
-6.7780304,-2.7670593,6.123886,bike
-5.4878693,-3.9953308,2.165329,bike
-5.2712555,-3.547821,6.040573,bike
-4.6499786,-4.3904724,7.11174,bike
-6.9827423,-3.9024963,5.2978973,bike
-7.327896,-4.2833557,6.7023163,bike
-9.901077,-2.0101013,5.6121063,bike
7.466318,-0.30885202,7.020398,bike
-6.147232,-4.414276,6.759445,bike
-3.3455353,-9.931976,2.7056732,bike
-4.4795513,-8.194754,5.1319714,bike
-5.7140045,-3.9334412,6.426193,bike
-7.0017853,-3.2740784,7.085556,bike
-6.011551,-4.607086,6.9522552,bike
-7.108902,-7.2897644,2.120102,bike
-9.539261,-5.5568542,3.8672943,bike
-5.4069366,-5.7068176,8.090073,bike
-5.8544464,-1.8625183,5.7025604,bike
-7.1826935,-3.3407288,7.221237,bike
-6.063919,-7.0731506,6.1072235,bike
-8.675186,-1.9267883,6.945114,bike
-7.346939,-2.4338074,6.733261,bike
-6.385269,-3.4597473,3.9410858,bike
-6.4590607,-3.9667664,6.0500946,bike
-7.7873077,-3.7882385,6.7285004,bike
-9.236954,-6.894623,1.7059174,bike
-4.3357697,-3.9691467,6.733261,bike
-7.2850494,-2.405243,8.697067,bike
2.5342624,-9.43495,1.050456,bike
-9.272659,-5.902008,1.601181,bike
-8.346695,-2.1529236,5.6716156,bike
-8.739456,-3.631134,3.7982635,bike
-14.261917,-3.0907898,2.4081268,bike
-7.35408,-3.4526062,5.916794,bike
-6.090103,-3.457367,7.1974335,bike
-8.539505,-3.7311096,5.602585,bike
-3.3836212,-7.056488,1.7106781,bike
-5.4259796,-5.985321,6.4476166,bike
-14.21431,-6.287628,4.750412,bike
-7.5730743,-5.6544495,1.306015,bike
-6.7589874,-4.1214905,5.3455048,bike
-4.519058,-5.0212708,6.0096283,bike
-7.3040924,-3.7953796,6.688034,bike
-7.5492706,-3.6668396,8.032944,bike
6.8091097,0.682946,4.4783545,bike
-4.152481,-7.3873596,3.743515,bike
-5.145096,-3.1217346,5.409775,bike
-7.915848,-2.957489,5.290756,bike
-5.625931,-3.4597473,6.937973,bike
-7.768265,-8.301422,2.9532318,bike
-6.275772,-2.688507,6.847519,bike
-6.0996246,-4.3476257,7.6259003,bike
-6.808975,-5.009369,6.9332123,bike
-6.5614166,-4.335724,6.2286224,bike
-7.9206085,-2.0434265,7.3450165,bike
-7.73732,-4.668976,7.156967,bike
5.2923827,-0.33279404,7.563882,bike
-6.0020294,-5.868683,7.2997894,bike
6.113594,-0.48961425,5.8095303,bike
-8.491898,-2.0434265,5.809677,bike
-4.72139,-3.4716492,6.4071503,bike
-8.37764,-2.5932922,5.564499,bike
-8.320511,-4.8141785,7.618759,bike
-8.094376,-3.214569,4.2648163,bike
-7.487381,-1.9672546,8.3971405,bike
-8.418106,-6.3661804,4.2910004,bike
-6.4328766,-5.023651,4.9384613,bike
-6.185318,-7.696808,3.6435394,bike
-8.741837,-0.9484558,6.1572113,bike
-7.911087,-4.0191345,3.531662,bike
0.9462738,-0.50094604,9.29454,bike
-7.335037,-2.6194763,5.474045,bike
-5.5021515,-4.6166077,6.8498993,bike
-6.4114532,-4.985565,7.4616547,bike
-6.409073,-2.0743713,8.601852,bike
-11.307877,-3.3788147,3.2222137,bike
-5.8615875,-3.3502502,4.3052826,bike
-7.263626,-3.79776,6.904648,bike
-6.0163116,-4.7879944,6.0881805,bike
-5.147476,-4.607086,6.3690643,bike
-8.660904,-1.8910828,6.321457,bike
5.3318872,-0.30466217,6.505046,bike
6.2925606,-0.007182605,7.7129207,bike
-5.7639923,-4.7308655,7.744919,bike
4.6154222,-0.14544775,7.503428,bike
-6.1686554,-1.443573,5.9858246,bike
-10.405716,-5.4759216,3.4269257,bike
-10.68898,-6.004364,9.494492,bike
-3.5407257,-5.4187927,7.1974335,bike
-4.697586,-6.178131,3.872055,bike
-12.817032,-5.59494,2.1153412,bike
-3.7644806,-1.6982727,8.187668,bike
-19.669525,-2.3314514,-0.084121704,bike
-7.3993073,-1.7625427,4.783737,bike
-6.935135,-4.6404114,5.9263153,bike
-7.899185,-2.0743713,5.262192,bike
-7.8944244,-2.4647522,6.9927216,bike
-9.558304,-8.791779,1.2774506,bike
-7.911087,-5.7306213,5.064621,bike
-8.946548,-3.6025696,4.783737,bike
-7.018448,-3.1550598,5.9739227,bike
-7.968216,-2.624237,4.871811,bike
-5.0691237,-0.96426475,7.5327573,bike
-7.6111603,-7.1302795,2.6937714,bike
-6.7161407,-3.143158,6.592819,bike
7.07726,-0.6751649,6.4338183,bike
-4.626175,-5.909149,6.3071747,bike
-4.7975616,-4.899872,5.897751,bike
-7.077957,-4.1476746,6.4928436,bike
-7.16127,-4.657074,5.723984,bike
-4.602371,-6.5280457,4.448105,bike
-19.669525,-8.694183,1.8915863,bike
-7.980118,-2.1148376,2.3986053,bike
-6.570938,-2.367157,7.2283783,bike
-11.726822,-4.2000427,7.699692,bike
-7.9325104,-3.2764587,3.6125946,bike
-7.6563873,-5.4949646,6.5380707,bike
-7.520706,-3.3597717,6.4904633,bike
4.951209,-0.92535895,7.3657618,bike
10.284892,-0.2777274,8.145074,bike
-7.2326813,-1.886322,6.5809174,bike
-7.4778595,-2.2171936,5.4431,bike
-4.6285553,-1.9815369,5.1907806,bike
-8.291946,-2.7670593,6.1334076,bike
-6.299576,-8.472809,3.891098,bike
-8.211014,-1.3388367,5.904892,bike
-8.065811,-3.3383484,6.257187,bike
-6.6899567,-3.5692444,6.778488,bike
-7.082718,-5.126007,4.4600067,bike
-7.3636017,-4.316681,6.1000824,bike
-5.735428,-6.844635,3.781601,bike
-6.1305695,-2.276703,11.141708,bike
-2.5885773,-9.643951,5.276474,bike
-5.9258575,-3.8596497,7.2045746,bike
-7.1969757,-3.1026917,6.231003,bike
-3.407425,-9.451141,4.219589,bike
-8.396683,-6.8160706,1.3417206,bike
-18.456131,3.783722,7.1331635,bike
-2.0315704,-7.2826233,-0.30549622,bike
-5.6045074,-5.3973694,6.5880585,bike
-7.289746,-7.409456,1.714847,bike
-7.2993317,-4.1024475,5.9644012,bike
-3.138443,-7.8729553,2.8794403,bike
-9.039383,-6.254303,3.191269,bike
-8.334793,-2.6075745,5.3383636,bike
-19.669525,-15.575836,2.2248383,bike
-4.895157,-2.2695618,6.642807,bike
-8.363358,-1.7673035,4.947983,bike
-6.2971954,-4.3404846,4.6623383,bike
-5.7830353,-3.9977112,5.500229,bike
-10.231949,-4.31192,0.8132782,bike
-4.7451935,-7.6753845,7.740158,bike
-3.721634,-3.6811218,5.7168427,bike
-9.039383,-3.400238,5.6121063,bike
-7.2850494,-5.1045837,7.925827,bike
-4.9879913,-3.335968,5.9596405,bike
-4.811844,-3.5430603,8.758957,bike
-4.028702,-2.8622742,5.4788055,bike
-2.5528717,-10.698456,2.9199066,bike
-13.942035,-7.373543,-0.8858546,bike
-7.1684113,-4.623749,5.8120575,bike
-5.9068146,-3.881073,5.538315,bike
-6.218643,-8.0729065,4.198166,bike
-9.08223,-2.3504944,6.9736786,bike
-6.737564,-4.2547913,7.740158,bike
-7.2731476,-3.6858826,4.462387,bike
-8.439529,-3.6620789,5.1193695,bike
-6.26149,-3.393097,5.238388,bike
-7.6063995,-3.7739563,6.0096283,bike
-7.154129,-5.523529,6.616623,bike
-7.9396515,-4.3476257,5.8810883,bike
-3.8977814,-8.625153,3.788742,bike
-5.2331696,-3.4430847,4.8004,bike
-9.541641,-1.3840637,6.2214813,bike
-5.973465,-2.9741516,6.1405487,bike
-7.9705963,-5.002228,5.2169647,bike
-7.104141,-2.3076477,6.014389,bike
-9.051285,-4.7951355,6.9736786,bike
-7.2422028,-3.1026917,8.311447,bike
-3.9739532,-5.235504,5.4835663,bike
-7.230301,-3.9096375,5.4978485,bike
-7.5302277,-4.554718,7.118881,bike
-7.0303497,-3.059845,7.4140472,bike
-10.246231,-3.3859558,3.5840302,bike
-5.697342,-4.733246,6.578537,bike
-6.6185455,-3.6930237,7.137924,bike
-6.83992,-1.6221008,6.968918,bike
-6.678055,-5.8615417,6.0096283,bike
-9.206009,-7.363556,3.4650116,bike
-6.6328278,-3.2240906,5.8501434,bike
-0.47956848,-9.458282,3.9077606,bike
-8.406204,-2.8789368,6.1595917,bike
-4.326248,-8.951263,2.1058197,bike
-12.048172,-1.1603088,2.8032684,bike
-7.3612213,0.09414673,4.762314,bike
-7.86586,-3.2597961,5.597824,bike
-7.268387,-3.2693176,6.476181,bike
-7.104141,-3.4692688,6.5951996,bike
-7.16127,-3.214569,7.6782684,bike
-4.7380524,-7.718231,3.0294037,bike
-6.825638,-4.2619324,4.5885468,bike
-4.240555,-7.6253967,3.3936005,bike
-6.0163116,-6.220978,7.3116913,bike
-19.669525,-15.91861,-4.275955,bike
-7.4778595,-3.0693665,6.9617767,bike
-9.070433,-5.2768207,1.2551602,bike
-9.379776,-2.3195496,-0.30311584,bike
-5.3236237,-8.989349,4.750412,bike
-6.3114777,-4.0000916,5.931076,bike
-7.2588654,-3.278839,6.635666,bike
-6.8184967,-3.9762878,6.6190033,bike
-10.096268,-5.009369,5.666855,bike
-9.303269,-5.267244,3.7738605,bike
-5.561661,-3.1407776,7.373581,bike
-5.9710846,-6.118622,6.91893,bike
-6.363846,-5.118866,7.007004,bike
7.667431,-1.8136078,5.495291,bike
-5.416458,-8.22287,2.3057709,bike
-10.277176,-1.7125549,7.354538,bike
-4.6737823,-5.8782043,3.6006927,bike
-6.116287,-3.881073,7.475937,bike
-7.327896,-7.5587463,4.1505585,bike
-6.513809,-4.0643616,5.707321,bike
-5.1308136,-5.7187195,8.342392,bike
-7.0612946,-1.3197937,4.338608,bike
-6.249588,-2.9170227,7.854416,bike
-7.846817,-7.568268,5.938217,bike
-6.2281647,-5.1855164,2.9175262,bike
-7.0208282,-6.451874,3.0579681,bike
-8.280045,-7.1421814,2.0534515,bike
-5.709244,-7.2778625,7.135544,bike
-5.6616364,-3.3264465,6.5642548,bike
-6.102005,-5.8615417,1.8415985,bike
15.29277,-19.7034,9.232651,bike
-5.190323,-8.427582,5.033676,bike
-9.439285,-3.8072815,5.390732,bike
-7.8111115,-3.4716492,6.373825,bike
-8.453812,-5.4997253,7.3140717,bike
-8.95607,-8.058624,3.32695,bike
-7.097,-3.2740784,7.468796,bike
-8.127701,-6.9327087,7.092697,bike
-7.944412,1.5628357,-1.4671173,bike
-8.951309,-10.265228,2.7699432,bike
-4.1215363,-8.011017,3.3936005,bike
-4.2762604,-8.125275,2.005844,bike
-7.180313,-3.2026672,6.2095795,bike
-5.625931,-2.4076233,5.05986,bike
-6.5423737,-5.5187683,6.2667084,bike
-7.584976,-2.8194275,5.3193207,bike
-5.5664215,-4.2833557,5.409775,bike
-9.882034,-6.68515,2.5366669,bike
-5.968704,-5.259308,8.454269,bike
8.750807,-0.14065935,4.5842977,bike
-8.291946,-3.1645813,5.9596405,bike
-8.672806,-6.304291,1.8392181,bike
-7.1707916,-3.7120667,8.299545,bike
-5.9710846,-2.2886047,7.656845,bike
-6.930374,-4.157196,7.5235443,bike
-5.987747,-4.233368,7.1403046,bike
-5.356949,-5.5330505,7.002243,bike
-1.6340485,-6.587555,5.052719,bike
-6.992264,-7.632538,1.8201752,bike
-5.756851,-3.4073792,8.3138275,bike
-3.1265411,-6.7589417,3.2674408,bike
-7.0132155,-4.3329067,1.8818425,bike
-7.308853,-2.9789124,7.078415,bike
-5.2641144,-2.3433533,7.425949,bike
3.6575165,-8.825104,2.986557,sit
3.852707,-6.6280212,6.2928925,sit
4.6263275,-6.6042175,5.7668304,sit
4.602524,-6.666107,5.8882294,sit
3.1457367,-6.8874817,7.2355194,sit
4.685837,-6.601837,5.6716156,sit
-0.79367787,1.1492168,9.261371,sit
0.45010993,0.7266402,9.424176,sit
3.371872,-9.115509,2.589035,sit
3.609909,-6.4637756,6.5690155,sit
3.519455,-9.063141,2.4366913,sit
3.9003143,-6.625641,6.271469,sit
4.521591,-6.6232605,5.795395,sit
4.681076,-6.6613464,5.7025604,sit
3.712265,-6.5256653,6.4166718,sit
4.219284,-6.4709167,6.0858,sit
3.6194305,-8.848907,2.922287,sit
-1.134253,0.56682724,9.083003,sit
4.045517,-6.3019104,6.2881317,sit
3.7146454,-6.435211,6.5190277,sit
4.673935,-6.5899353,5.9405975,sit
3.3671112,-8.963165,2.6175995,sit
3.8074799,-6.4899597,6.233383,sit
4.0955048,-6.261444,6.4166718,sit
3.7551117,-6.4685364,6.654709,sit
4.2097626,-6.197174,6.545212,sit
3.647995,-6.4185486,6.6332855,sit
3.6432343,-8.727509,2.9579926,sit
3.674179,-8.820343,2.7723236,sit
4.583481,-6.5328064,5.8453827,sit
2.8386688,-9.365448,2.672348,sit
3.4599457,-8.920319,2.9841766,sit
3.2266693,-6.0710144,7.5878143,sit
4.143112,-6.5518494,6.1976776,sit
4.4906464,-6.459015,5.950119,sit
4.1573944,-6.2138367,6.461899,sit
-0.007182605,-2.9418752,8.701127,sit
3.4051971,-8.822723,3.0222626,sit
3.455185,-9.141693,2.377182,sit
2.622055,-8.551361,3.2126923,sit
4.6786957,-6.613739,5.7549286,sit
3.4694672,-8.837006,2.8532562,sit
3.5765839,-8.832245,2.9746552,sit
4.650131,-6.6089783,5.7097015,sit
3.93602,-6.658966,6.2405243,sit
4.6953583,-6.6613464,5.6597137,sit
3.6075287,-8.725128,3.06987,sit
4.5882416,-6.55661,5.788254,sit
3.2100067,-8.79892,2.9984589,sit
3.3932953,-8.841766,2.415268,sit
3.5956268,-6.1424255,6.776108,sit
3.4837494,-8.808441,2.8865814,sit
3.750351,-6.4613953,6.5047455,sit
3.5932465,-8.80368,2.9318085,sit
3.3052216,-8.796539,3.0341644,sit
3.6598969,-6.459015,6.6666107,sit
4.6596527,-6.7184753,5.852524,sit
0.36272156,0.76434886,9.345168,sit
3.4147186,-9.010773,2.4200287,sit
4.521591,-6.5256653,6.0953217,sit
3.4313812,-8.73465,2.9532318,sit
3.398056,-9.091705,2.5533295,sit
4.602524,-6.5851746,5.852524,sit
3.3885345,-9.070282,2.5414276,sit
4.64299,-6.575653,5.873947,sit
3.4051971,-9.117889,2.4509735,sit
3.5813446,-6.435211,6.5999603,sit
3.1896753,-8.057686,3.7696705,sit
3.3575897,-9.24881,1.0179901,sit
3.5123138,-8.86319,2.819931,sit
3.5123138,-6.0781555,6.9808197,sit
3.8241425,-6.6756287,6.2928925,sit
3.4885101,-8.975067,2.5104828,sit
3.5932465,-8.73941,3.0460663,sit
3.2076263,-9.006012,2.7009125,sit
0.9271546,2.0284874,9.1272955,sit
-1.3006501,-2.2038627,9.0081835,sit
3.9336395,-6.704193,6.321457,sit
3.2623749,-8.956024,2.9389496,sit
3.5694427,-8.791779,2.9246674,sit
-0.9427169,-2.7736826,8.95611,sit
3.564682,-8.80368,2.9056244,sit
3.5813446,-8.772736,2.9722748,sit
3.4647064,-8.80368,3.0032196,sit
4.6977386,-6.5923157,5.859665,sit
4.0050507,-6.304291,6.5047455,sit
4.2335663,-6.580414,6.0762787,sit
4.564438,-6.563751,5.8263397,sit
3.6598969,-8.856049,2.331955,sit
3.7931976,-6.7827454,6.3690643,sit
3.6075287,-8.67514,3.1127167,sit
3.2457123,-9.3559265,1.0156097,sit
4.604904,-6.6375427,5.8620453,sit
3.4885101,-9.415436,2.6295013,sit
3.609909,-8.848907,3.1103363,sit
3.5813446,-6.2185974,6.873703,sit
3.6789398,-8.656097,3.13414,sit
3.507553,-8.920319,3.0079803,sit
-0.5081693,-1.5424645,9.346964,sit
3.9098358,-6.582794,6.309555,sit
4.628708,-6.7065735,5.5954437,sit
-5.385158,2.540248,5.3636103,sit
4.628708,-6.599457,5.852524,sit
4.5477753,-6.542328,5.8382416,sit
-1.2294226,-1.7040731,9.197326,sit
4.6572723,-6.6232605,5.707321,sit
3.705124,-6.197174,6.759445,sit
3.3480682,-9.213104,1.0441742,sit
4.647751,-6.599457,5.6835175,sit
4.621567,-6.5447083,5.7144623,sit
3.5242157,-8.8013,2.5414276,sit
3.7432098,-6.416168,6.5690155,sit
3.3195038,-8.853668,3.0651093,sit
4.647751,-6.68277,5.7430267,sit
4.3621063,-6.349518,5.9548798,sit
2.917221,-9.515411,2.358139,sit
3.7455902,-6.3423767,6.5761566,sit
3.5337372,-9.013153,2.2795868,sit
3.2457123,-9.801056,0.88230896,sit
3.886032,-6.5470886,6.2881317,sit
3.5123138,-9.001251,2.3986053,sit
3.4789886,-8.834625,2.8984833,sit
1.2449849,1.5891514,9.191938,sit
4.692978,-6.6161194,5.6263885,sit
-0.4369418,-0.3196259,9.094974,sit
3.2409515,-9.213104,2.9080048,sit
4.6072845,-6.606598,5.7549286,sit
3.3433075,-6.197174,6.438095,sit
4.597763,-6.644684,5.745407,sit
3.5551605,-8.796539,2.922287,sit
3.6360931,-8.7465515,3.0103607,sit
3.4908905,-8.79892,3.0151215,sit
3.526596,-8.963165,2.729477,sit
-0.6604767,-7.934845,6.071518,sit
3.6337128,-8.7655945,3.0389252,sit
3.7408295,-6.3733215,6.53331,sit
4.5691986,-6.6184998,5.8620453,sit
3.564682,-8.941742,2.819931,sit
3.4575653,-8.73703,2.9960785,sit
4.4287567,-6.7065735,5.938217,sit
